date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:26:44	67429/67429	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-10765%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_01.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:45	74808/74808	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-12438%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_02.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:45	55932/55932	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-da7c%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_03.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:45	49495/49495	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-c157%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_04.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:46	45617/45617	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-b231%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_06.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_06.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:46	46184/46184	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-b468%22	https://trendingtemplates.com/demos/techmag/upload/mini_widget_05.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/mini_widget_05.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:26:47%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:48	21152/21152	---M--	200	added ('OK')	image/png	etag:%225dfcad23-52a0%22	https://trendingtemplates.com/demos/techmag/upload/avatar_02.png	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/avatar_02.png	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:49	449956/449956	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-6dda4%22	https://trendingtemplates.com/demos/techmag/upload/big_news_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_01.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:26:49%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:50	157954/157954	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-26902%22	https://trendingtemplates.com/demos/techmag/upload/big_news_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_02.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:50	25039/25039	---M--	200	added ('OK')	image/png	etag:%225dfcad23-61cf%22	https://trendingtemplates.com/demos/techmag/upload/avatar_01.png	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/avatar_01.png	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:51	143969/143969	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-23261%22	https://trendingtemplates.com/demos/techmag/upload/big_news_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_03.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:26:51%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:53	117024/117024	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-1c920%22	https://trendingtemplates.com/demos/techmag/upload/banner_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/banner_01.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:53	93571/93571	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-16d83%22	https://trendingtemplates.com/demos/techmag/upload/carrer_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/carrer_01.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:54	112239/112239	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1b66f%22	https://trendingtemplates.com/demos/techmag/upload/carrer_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/carrer_02.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:54	122852/122852	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1dfe4%22	https://trendingtemplates.com/demos/techmag/upload/carrer_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/carrer_03.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:55	64691/64691	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-fcb3%22	https://trendingtemplates.com/demos/techmag/upload/banner_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/banner_02.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:55	171417/171417	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-29d99%22	https://trendingtemplates.com/demos/techmag/upload/carrer_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/carrer_04.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:56	254935/254935	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-3e3d7%22	https://trendingtemplates.com/demos/techmag/upload/news_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_02.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:57	126050/126050	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1ec62%22	https://trendingtemplates.com/demos/techmag/upload/news_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_03.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:26:57	788736/788736	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-c0900%22	https://trendingtemplates.com/demos/techmag/upload/news_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_01.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:00	542909/542909	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-848bd%22	https://trendingtemplates.com/demos/techmag/upload/news_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_04.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:02	833577/833577	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-cb829%22	https://trendingtemplates.com/demos/techmag/upload/news_05.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_05.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:02	529898/529898	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-815ea%22	https://trendingtemplates.com/demos/techmag/upload/news_06.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_06.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:02	640479/640479	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-9c5df%22	https://trendingtemplates.com/demos/techmag/upload/news_08.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_08.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:02	721165/721165	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-b010d%22	https://trendingtemplates.com/demos/techmag/upload/news_07.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/news_07.jpg	(from https://trendingtemplates.com/demos/techmag/index.html)
19:27:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:27:03%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index-1.html)
19:27:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:27:04%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index-1.html)
19:27:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:27:05%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index-1.html)
19:27:05	3852/3852	---MCZ	200	added ('OK')	text/css	etag:W/%225dfcad39-f0c%22	https://trendingtemplates.com/demos/techmag/css/flexslider.css	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/css/flexslider.css	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:08	550675/550675	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-86713%22	https://trendingtemplates.com/demos/techmag/upload/big_news_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_04.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:08	293504/293504	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-47a80%22	https://trendingtemplates.com/demos/techmag/upload/big_news_10.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_10.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:09	374210/374210	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-5b5c2%22	https://trendingtemplates.com/demos/techmag/upload/big_news_08.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_08.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:10	237559/237559	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-39ff7%22	https://trendingtemplates.com/demos/techmag/upload/big_news_07.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_07.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:10	399547/399547	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-618bb%22	https://trendingtemplates.com/demos/techmag/upload/big_news_09.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_09.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:13	303040/303040	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-49fc0%22	https://trendingtemplates.com/demos/techmag/upload/big_news_06.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_06.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:13	177543/177543	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-2b587%22	https://trendingtemplates.com/demos/techmag/upload/review_05.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_05.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:13	413301/413301	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-64e75%22	https://trendingtemplates.com/demos/techmag/upload/review_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_04.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:14	134043/134043	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-20b9b%22	https://trendingtemplates.com/demos/techmag/upload/review_06.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_06.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:14	39763/39763	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfcad39-9b53%22	https://trendingtemplates.com/demos/techmag/js/jquery.flexslider.js	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/js/jquery.flexslider.js	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:14	280348/280348	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-4471c%22	https://trendingtemplates.com/demos/techmag/upload/big_news_05.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/big_news_05.jpg	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:15	121118/121118	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1d91e%22	https://trendingtemplates.com/demos/techmag/upload/review_08.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_08.jpg	(from https://trendingtemplates.com/demos/techmag/index-4.html)
19:27:16	345614/345614	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-5460e%22	https://trendingtemplates.com/demos/techmag/upload/review_07.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_07.jpg	(from https://trendingtemplates.com/demos/techmag/index-4.html)
19:27:16	91787/91787	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1668b%22	https://trendingtemplates.com/demos/techmag/upload/job.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/job.jpg	(from https://trendingtemplates.com/demos/techmag/index-5.html)
19:27:16	145195/145195	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-2372b%22	https://trendingtemplates.com/demos/techmag/upload/job_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/job_01.jpg	(from https://trendingtemplates.com/demos/techmag/index-5.html)
19:27:17	707/707	---M--	200	added ('OK')	image/png	etag:%225dfcad23-2c3%22	https://trendingtemplates.com/demos/techmag/images/avatar.png	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/images/avatar.png	(from https://trendingtemplates.com/demos/techmag/single.html)
19:27:18	39606/39606	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-9ab6%22	https://trendingtemplates.com/demos/techmag/upload/review_mini_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_mini_01.jpg	(from https://trendingtemplates.com/demos/techmag/single-review.html)
19:27:18	470742/470742	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-72ed6%22	https://trendingtemplates.com/demos/techmag/upload/single.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/single.jpg	(from https://trendingtemplates.com/demos/techmag/single.html)
19:27:19	51870/51870	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-ca9e%22	https://trendingtemplates.com/demos/techmag/upload/review_mini_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_mini_02.jpg	(from https://trendingtemplates.com/demos/techmag/single-review.html)
19:27:19	371130/371130	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-5a9ba%22	https://trendingtemplates.com/demos/techmag/upload/review.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review.jpg	(from https://trendingtemplates.com/demos/techmag/single-review.html)
19:27:19	26790/26790	---MCZ	200	added ('OK')	text/css	etag:W/%225dfcad39-68a6%22	https://trendingtemplates.com/demos/techmag/css/bbpress.css	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/css/bbpress.css	(from https://trendingtemplates.com/demos/techmag/single-forum.html)
19:27:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:27:19%20GMT	https://trendingtemplates.com/demos/techmag/upload/team_01.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/team_01.jpg	(from https://trendingtemplates.com/demos/techmag/single-forum.html)
19:27:22	21837/21837	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202020%2018:27:22%20GMT	https://www.trendingtemplates.com/demos/techmag/upload/team_01.jpg	C:/My%20Web%20Sites/BlogTemplate/www.trendingtemplates.com/demos/techmag/upload/team_01.8e.delayed	(from https://trendingtemplates.com/demos/techmag/single-forum.html)
19:27:23	11646/11646	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-2d7e%22	https://trendingtemplates.com/demos/techmag/upload/avatar_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/avatar_03.jpg	(from https://trendingtemplates.com/demos/techmag/authors.html)
19:27:23	12076/12076	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-2f2c%22	https://trendingtemplates.com/demos/techmag/upload/avatar_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/avatar_04.jpg	(from https://trendingtemplates.com/demos/techmag/authors.html)
19:27:24	9577/9577	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-2569%22	https://trendingtemplates.com/demos/techmag/upload/avatar_05.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/avatar_05.jpg	(from https://trendingtemplates.com/demos/techmag/authors.html)
19:27:24	57633/57633	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad23-e121%22	https://trendingtemplates.com/demos/techmag/images/image-404.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/images/image-404.jpg	(from https://trendingtemplates.com/demos/techmag/404.html)
19:27:24	2923/2923	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfcad39-b6b%22	https://trendingtemplates.com/demos/techmag/js/map.js	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/js/map.js	(from https://trendingtemplates.com/demos/techmag/shortcodes.html)
19:27:25	121460/121460	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1da74%22	https://trendingtemplates.com/demos/techmag/upload/reviewbg.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/reviewbg.jpg	(from https://trendingtemplates.com/demos/techmag/reviews.html)
19:27:27	376606/376606	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-5bf1e%22	https://trendingtemplates.com/demos/techmag/upload/review_10.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_10.jpg	(from https://trendingtemplates.com/demos/techmag/reviews.html)
19:27:28	747166/747166	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-b669e%22	https://trendingtemplates.com/demos/techmag/upload/review_09.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_09.jpg	(from https://trendingtemplates.com/demos/techmag/reviews.html)
19:27:29	151310/151310	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-24f0e%22	https://trendingtemplates.com/demos/techmag/upload/jobbg.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/jobbg.jpg	(from https://trendingtemplates.com/demos/techmag/jobs.html)
19:27:29	108417/108417	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-1a781%22	https://trendingtemplates.com/demos/techmag/upload/job_02.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/job_02.jpg	(from https://trendingtemplates.com/demos/techmag/jobs.html)
19:27:30	138524/138524	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-21d1c%22	https://trendingtemplates.com/demos/techmag/upload/job_03.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/job_03.jpg	(from https://trendingtemplates.com/demos/techmag/jobs.html)
19:27:31	211323/211323	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-3397b%22	https://trendingtemplates.com/demos/techmag/upload/job_04.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/job_04.jpg	(from https://trendingtemplates.com/demos/techmag/jobs.html)
19:27:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2018:27:31%20GMT	https://trendingtemplates.com/demos/techmag/author.html	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/author.html	(from https://trendingtemplates.com/demos/techmag/index-2.html)
19:27:33	531134/531134	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-81abe%22	https://trendingtemplates.com/demos/techmag/upload/review_12.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_12.jpg	(from https://trendingtemplates.com/demos/techmag/reviews.html)
19:27:34	453495/453495	---M--	200	added ('OK')	image/jpeg	etag:%225dfcad24-6eb77%22	https://trendingtemplates.com/demos/techmag/upload/review_11.jpg	C:/My%20Web%20Sites/BlogTemplate/trendingtemplates.com/demos/techmag/upload/review_11.jpg	(from https://trendingtemplates.com/demos/techmag/reviews.html)
